,lat,long,roleID
42268-13047,22.94172,113.35914,5
10024-36150,23.456632,113.764044,3
10024-36151,23.453129999999998,113.761054,3
10043-56621,23.13963,113.30935,5
42266-49553,23.111286,113.26808899999999,5
42266-49552,23.111286,113.26808899999999,5
10043-56627,23.13963,113.30935,5
9452-15562,23.12882,113.29661000000002,5
10043-56628,23.13963,113.30935,5
9452-15561,23.12882,113.29661000000002,5
9452-15566,23.12882,113.29661000000002,5
42267-30111,23.0522,113.4022,5
42267-30112,23.0522,113.4022,5
9452-15565,23.12882,113.29661000000002,5
9470-33001,23.14426,113.31613,5
9470-33002,23.14426,113.31613,5
9442-13569,23.021942000000003,113.388893,5
10309-11888,22.781019,113.42381200000001,4
10040-31166,23.183681,113.447375,5
10044-48717,23.54889,113.56833,5
10040-31165,23.184929999999998,113.446657,5
9728-12777,23.16633,113.23395,5
9438-35271,23.09036,113.29678999999999,5
9438-35272,23.09036,113.29678999999999,5
9438-35273,23.09036,113.29678999999999,5
10044-48719,23.54889,113.56833,5
10044-48718,23.54889,113.56833,5
9438-35277,23.09036,113.29678999999999,5
42289-51521,23.50903,113.5628,5
10035-21851,23.238329999999998,113.27002,5
42266-10611,23.119989999999998,113.25681999999999,5
42266-10612,23.119989999999998,113.25681999999999,5
42265-7851,23.09195,113.30973999999999,5
42265-7852,23.09195,113.30973999999999,5
42265-7853,23.09195,113.30973999999999,5
9466-38441,0.0,0.0,0
9486-11257,23.197987,113.262068,5
10017-24464,23.12345,113.29716,5
10013-65527,23.24044,113.20426,5
10013-65526,23.2216,113.20188,5
10013-65524,23.23178,113.21205,5
10013-65523,23.22075,113.17748,1
42263-64653,22.63329,113.557,3
42263-64651,22.63329,113.557,3
42267-20091,23.04441,113.38566999999999,5
10013-65529,23.234170000000002,113.19252,5
10013-65528,23.234170000000002,113.19252,5
42275-61221,23.36769,113.13235800000001,5
42266-12623,23.10639,113.22851000000001,5
42275-61223,23.36769,113.13235800000001,5
42275-61222,23.36769,113.13235800000001,5
10011-65440,22.837194,113.375293,4
9506-29971,23.69973,113.641,0
9506-29972,23.63974,113.67102,5
9506-29973,23.61666,113.68473,5
9437-30999,23.13318,113.25509,5
9437-30998,23.13318,113.25509,5
9486-38508,23.205820000000003,113.26168999999999,5
9486-38509,23.205820000000003,113.26168999999999,5
9486-38507,23.205820000000003,113.26168999999999,5
9437-30997,23.13318,113.25509,5
9439-44777,23.178322,113.263526,5
42261-61103,23.40687,113.20922,5
42261-61102,23.40687,113.20922,5
42261-61101,23.40687,113.20922,5
9439-44778,23.176462,113.262745,5
9999-44029,23.16516,113.31533999999999,5
9999-44028,23.16516,113.31533999999999,5
9999-44027,23.16516,113.31533999999999,5
10038-59064,23.152929999999998,113.50178999999999,5
10038-59065,23.152929999999998,113.50178999999999,5
10038-59066,23.152929999999998,113.50178999999999,5
42260-9782,23.19322,113.26111000000002,5
42268-63071,22.96172,113.35745,5
42268-63072,22.96172,113.35745,5
42268-63073,22.96172,113.35745,5
42288-29243,23.28558,113.84161,5
42288-29242,23.28558,113.84161,5
42288-29241,23.28558,113.84161,5
9472-41284,23.127795000000003,113.31943700000001,5
9486-54391,23.202692000000003,113.25851100000001,5
9432-12148,22.917904999999998,113.373337,5
9486-54393,23.205291,113.257807,5
9664-39716,22.85353,113.50775300000001,5
9664-39715,0.0,0.0,0
9441-57208,23.037612,113.38076299999999,5
9464-31577,23.310382,113.565852,5
42260-13781,0.0,0.0,0
42260-13782,0.0,0.0,0
42267-3441,23.01582,113.34938999999999,5
42268-53681,22.95641,113.36209,5
42268-53683,22.95641,113.36209,5
9479-14161,23.1581,113.32623000000001,5
9479-14162,23.1581,113.32623000000001,5
9479-14163,23.1581,113.32623000000001,5
10014-25484,23.136195999999998,113.238298,5
10328-23472,23.13685,113.2975,5
10328-23473,23.13685,113.2975,5
10038-54469,23.166929999999997,113.48392,5
10328-23471,23.13685,113.2975,5
9472-40735,23.12659,113.33523000000001,5
9472-40734,23.12659,113.33523000000001,5
42261-55161,23.377151,113.254276,5
42265-32312,23.122981,113.311422,5
9474-26301,23.13531,113.33223999999998,5
9449-39405,23.39377,113.2859,5
42265-32311,23.122981,113.311422,5
9453-57722,0.0,0.0,0
9453-57726,0.0,0.0,0
9453-57725,0.0,0.0,0
10299-58694,23.12009,113.36193999999999,5
9734-54917,23.15201,113.24191,5
9734-54916,23.15294,113.24181999999999,5
9734-54915,23.15294,113.24181999999999,5
9440-48197,23.27352,113.20183,5
9441-11064,23.031351,113.34258100000001,5
9734-54911,23.15488,113.23151000000001,5
9441-37401,0.0,0.0,0
42288-15833,23.28356,113.6041,5
42288-15832,23.28356,113.6041,5
42288-15831,23.28356,113.6041,5
9741-49291,23.112799,113.607676,5
9441-37403,23.039742,113.36941200000001,5
10310-56677,23.389372,113.177057,5
10310-56679,23.382879,113.17496299999999,5
10310-56678,23.391784,113.180457,5
9441-37402,23.039504,113.374224,5
9464-21051,23.312423000000003,113.55934199999999,5
9462-50155,23.0725,113.2833,5
9462-50154,23.0725,113.2833,5
9462-50156,23.0725,113.2833,5
42289-18801,23.5313,113.56191000000001,5
42289-18802,23.5313,113.56191000000001,5
42289-18803,23.5313,113.56191000000001,5
42266-26303,23.1637,113.24542,5
42266-26302,23.1637,113.24542,5
42266-26301,23.1637,113.24542,5
42266-48092,23.119212,113.251348,5
42266-48091,23.119212,113.251348,5
42260-18692,23.39191,113.29768999999999,5
42260-18693,23.39191,113.29768999999999,5
42260-18691,23.39191,113.29768999999999,5
42260-18694,23.39191,113.29768999999999,5
42261-25536,23.458856,113.158543,5
42261-25537,23.458856,113.158543,5
9439-39237,23.18215,113.25067,5
42261-25538,23.458856,113.158543,5
9739-22045,22.941604,113.33584099999999,5
9739-22044,22.939442,113.32806200000002,5
42261-53081,23.439460999999998,113.166665,5
9739-22046,22.938507,113.33366799999999,5
42266-47311,23.122937,113.24809099999999,5
42289-10206,23.66935,113.48299999999999,3
42260-12071,23.22411,113.26278,5
42260-12072,23.22411,113.26278,5
42289-10207,23.66935,113.48299999999999,3
10313-52823,23.10536,113.24136999999999,5
10313-52822,23.10536,113.24136999999999,5
10313-52821,23.10536,113.24136999999999,5
10026-49894,23.208712,113.33731,5
9445-41651,0.0,0.0,0
42261-20471,23.436420000000002,113.16598,5
42261-20472,23.436420000000002,113.16598,5
42261-20473,23.436420000000002,113.16598,5
10042-10674,23.131428,113.372353,5
9461-42864,0.0,0.0,0
10308-51808,0.0,0.0,0
10308-51809,23.27833,113.72233100000001,3
10308-51807,0.0,0.0,0
9459-14052,23.13747,113.35883999999999,5
9459-14053,23.13747,113.35883999999999,5
9459-14051,23.13747,113.35883999999999,5
9459-14056,23.13747,113.35883999999999,5
9459-14057,23.13914,113.34163999999998,5
9459-14054,23.13747,113.35883999999999,5
9459-14055,23.13747,113.35883999999999,5
10315-54511,23.14965,113.24922,5
9459-14059,23.13914,113.34163999999998,5
10315-54517,23.145657999999997,113.24903,5
10315-54516,23.14519,113.24508,5
10315-54515,23.14519,113.24508,5
10315-54514,23.14519,113.24508,5
42259-38001,23.131648000000002,113.347101,5
42259-38002,23.131648000000002,113.347101,5
9450-43857,23.14857,113.29505,5
9445-49901,23.04198,113.32971,5
9445-49903,23.04198,113.32971,5
9445-49902,23.04198,113.32971,5
42266-49051,23.1022,113.2808,5
42265-42071,0.0,0.0,0
42265-42072,0.0,0.0,0
42268-59761,22.918000000000003,113.38508999999999,5
42259-3711,23.163429999999998,113.36036999999999,5
42259-3712,23.163429999999998,113.36036999999999,5
42259-3713,23.163429999999998,113.36036999999999,5
9455-38802,22.945604,113.46904099999999,5
42266-39101,23.128228,113.255499,5
42266-55901,23.171625,113.254604,5
9455-42457,22.948361,113.473743,5
9455-42459,0.0,0.0,0
9455-42458,22.94995,113.475086,5
42266-2183,0.0,0.0,0
42260-10341,23.3128,113.29583000000001,5
42260-10342,23.3128,113.29583000000001,5
42260-10343,23.3128,113.29583000000001,5
10006-20128,23.394863,113.213558,5
42259-22718,0.0,0.0,0
42259-22716,0.0,0.0,0
10324-49727,23.55961,113.58668,5
42266-2722,23.09169,113.2646,5
42266-2723,23.09169,113.2646,5
42288-17523,0.0,0.0,0
42288-17522,0.0,0.0,0
42288-17521,0.0,0.0,0
42259-33787,23.17747,113.39439399999999,5
42259-33786,23.17747,113.39439399999999,5
42259-33784,23.17747,113.39439399999999,5
42259-33783,23.17747,113.39439399999999,5
42259-33782,23.17747,113.39439399999999,5
42259-33781,23.17747,113.39439399999999,5
9748-2387,23.58269,113.49736999999999,5
9748-2386,23.65859,113.46393,3
10021-32931,23.481120999999998,113.28571399999998,3
9748-2389,23.58269,113.49736999999999,5
9748-2388,23.58269,113.49736999999999,5
10315-52461,23.151134,113.25796399999999,5
9491-51811,23.104375,113.357497,5
10031-17299,22.750934,113.583904,5
9488-23537,23.13178,113.30771000000001,5
9488-23538,23.13178,113.30771000000001,5
10031-17297,22.756510000000002,113.588559,5
10041-21526,23.193279999999998,113.26115,5
10041-21527,23.18971,113.26226000000001,5
10041-21525,23.193279999999998,113.26115,5
42266-64821,23.09711,113.22193999999999,5
10041-21528,23.18971,113.26226000000001,5
42266-64823,23.09711,113.22193999999999,5
10039-10414,23.45103,113.49897,5
9467-23641,23.111675,113.21201699999999,5
42268-4912,22.92043,113.33958999999999,5
42268-4911,22.92043,113.33958999999999,5
10311-36084,23.07649,113.28478,5
9740-58057,22.974747,113.325874,5
42265-43884,23.129455,113.321747,5
42265-43882,23.129455,113.321747,5
42265-43883,23.129455,113.321747,5
42265-43881,23.129455,113.321747,5
10034-42804,23.134339999999998,113.40551,5
9472-39581,23.128913,113.320025,5
9472-39582,23.127688,113.31786100000001,5
9472-39583,0.0,0.0,0
10014-16601,23.142039999999998,113.24162,5
9452-27711,23.12789,113.28906,5
9452-27714,23.12814,113.29072,5
42260-8431,23.206870000000002,113.25173999999998,5
9455-50707,22.953882,113.453326,5
9481-32551,23.1098,113.25582,5
42259-32121,23.170762,113.41153899999999,5
9483-47634,23.105309,113.44323500000002,5
9484-51903,23.11884,113.26855,5
9692-24762,22.932737,113.36766899999999,5
9692-24763,22.935121,113.363424,5
9692-24761,22.937428,113.366635,5
42259-28846,23.18065,113.427434,5
42259-28847,23.18065,113.427434,5
9692-15583,0.0,0.0,0
10299-14314,23.12065,113.35646000000001,5
10299-14317,23.12807,113.36783999999999,5
10299-14311,23.12492,113.3566,5
42265-131,23.13055556,113.3844,5
42265-133,23.13055556,113.3844,5
42265-132,23.13055556,113.3844,5
42259-59251,23.14136,113.33509,5
42267-24423,23.04699,113.43082,5
42267-24422,23.04699,113.43082,5
10032-21694,22.648551,113.598766,3
10032-21695,22.649835999999997,113.60240900000001,3
9740-34854,22.971894,113.343772,5
10021-25159,23.439003,113.28637900000001,5
10021-25158,23.437569,113.29044499999999,5
9740-34852,22.965101,113.34523600000001,5
10021-25157,23.446061,113.295639,5
42265-33511,23.12894,113.38793999999999,5
42265-21001,0.0,0.0,0
42266-2812,23.16517,113.25286000000001,5
42266-2813,23.16517,113.25286000000001,5
42266-2811,23.16517,113.25286000000001,5
9489-41084,23.12644,113.25166999999999,5
42261-11761,23.3721,113.24168999999999,5
42261-11762,23.3721,113.24168999999999,5
42261-11763,23.3721,113.24168999999999,5
10327-32591,23.15467,113.30448999999999,5
9458-43961,23.063973,113.22461899999999,5
9430-28257,23.24764,113.25818000000001,5
9430-28258,23.24764,113.25818000000001,5
9430-28259,23.24764,113.25818000000001,5
42259-25443,0.0,0.0,0
42259-25442,0.0,0.0,0
42259-25441,0.0,0.0,0
9423-28452,23.107271,113.313525,5
9423-28453,23.107271,113.313525,5
9423-28451,23.107271,113.313525,5
10302-57381,23.086331,113.512022,5
10022-33164,23.045377,113.490205,4
10022-33165,23.027387,113.49211399999999,4
9448-37217,23.27655,113.22818999999998,5
9509-28966,23.1071,113.40701999999999,5
9509-28965,23.1071,113.40701999999999,5
9509-28964,23.1071,113.40701999999999,5
42265-28251,23.09528,113.3219,5
42265-28252,23.09528,113.3219,5
10013-34427,23.23677,113.18579,5
10013-34428,23.23677,113.18579,5
10013-34429,23.23677,113.18579,5
42266-58761,23.068264000000003,113.26926100000001,5
42266-40371,23.175429,113.254222,5
42275-21481,23.38857,113.06901,5
42275-21483,23.38857,113.06901,5
42275-21482,23.38857,113.06901,5
42268-24853,22.8586,113.38275,3
42268-24852,22.8586,113.38275,3
42268-24851,22.8586,113.38275,3
42267-64061,23.036726,113.462977,5
42267-64063,23.036726,113.462977,5
42267-64062,23.036726,113.462977,5
9488-44081,23.137982,113.304245,5
42266-9282,23.100458,113.285751,5
42266-9283,23.100458,113.285751,5
42266-9281,23.100458,113.285751,5
9427-37795,23.068126,113.378253,5
42260-26771,23.24857,113.30203,5
42260-26772,23.24857,113.30203,5
42260-26773,23.24857,113.30203,5
42259-26082,23.27374,113.49741000000002,3
42259-26081,23.27374,113.49741000000002,3
9429-65439,22.865897,113.30904699999999,4
9429-65438,22.896662,113.278425,5
42268-32502,22.943929999999998,113.36522,5
9429-65434,22.886391,113.296177,5
9429-65437,22.891847,113.283002,5
42268-32501,22.943929999999998,113.36522,5
9429-65431,22.887721,113.29383,5
9429-65430,22.896911,113.29106000000002,5
9429-65433,22.894820000000003,113.29198000000001,5
9429-65432,22.891748,113.285197,5
42263-12638,22.73783,113.49508999999999,5
10013-11014,23.208562,113.23238799999999,5
42263-12637,22.73783,113.49508999999999,5
42263-12636,22.73783,113.49508999999999,5
42266-9751,23.18117,113.24229,5
42266-9752,23.18117,113.24229,5
42266-9753,23.18117,113.24229,5
42288-45271,0.0,0.0,0
42288-45272,0.0,0.0,0
9731-44507,23.214857000000002,113.279853,5
9455-17602,22.940260000000002,113.485926,5
10013-29248,23.21999,113.21748999999998,5
10013-29249,23.21999,113.21748999999998,5
9692-20289,22.936471,113.35574299999999,5
9427-34844,23.06515,113.390975,5
10013-29247,23.21999,113.21748999999998,5
9427-34846,23.065205,113.390121,5
9664-40709,22.835199,113.49944599999999,5
9664-40708,22.832841000000002,113.50206100000001,5
9435-51515,23.195684,113.55878799999999,5
9664-40701,0.0,0.0,0
42259-23901,23.21819,113.49593,5
42259-23902,23.21819,113.49593,5
42259-23903,23.21819,113.49593,5
9664-40704,22.836194,113.50483899999999,5
9664-40707,22.835794,113.50328400000001,5
42266-43551,23.117310999999997,113.24257800000001,5
10324-51496,23.573251000000003,113.793604,5
9506-48315,23.63974,113.67102,5
42267-63591,22.9781,113.30738999999998,5
42267-63592,22.9781,113.30738999999998,5
42267-63593,22.9781,113.30738999999998,5
9506-48319,23.746389999999998,113.77806000000001,5
9506-48318,23.746389999999998,113.77806000000001,5
42261-62731,23.44971,113.13768999999999,4
10324-51498,23.525369,113.85240800000001,3
42261-62733,23.44971,113.13768999999999,4
42261-62732,23.44971,113.13768999999999,4
9437-55341,23.13981,113.25333,5
42265-3807,23.0835,113.31388000000001,5
42265-3806,23.0835,113.31388000000001,5
42265-3808,23.0835,113.31388000000001,5
9742-36017,23.166985999999998,113.797044,5
9500-17237,23.08719,113.2832,5
9469-36081,23.095589999999998,113.31193,5
9469-36082,23.095589999999998,113.31193,5
42260-26993,23.2947,113.3553,5
9692-51679,22.941203,113.36066000000001,5
42263-19722,22.94679,113.47124,5
42263-19723,22.94679,113.47124,5
42259-7622,23.165689999999998,113.35673100000001,5
42259-7623,23.165689999999998,113.35673100000001,5
42265-45052,23.137341,113.315882,5
42265-45051,23.137341,113.315882,5
42259-27023,23.157970000000002,113.39974,5
42259-27022,23.157970000000002,113.39974,5
42259-27021,23.157970000000002,113.39974,5
42265-13903,0.0,0.0,0
9731-17949,23.20554,113.27105,5
42267-28301,22.99119,113.26655,5
42267-28302,22.99119,113.26655,5
10321-58394,23.342628,113.27575700000001,5
9449-48491,23.349382000000002,113.291501,5
10329-45271,23.147033999999998,113.272888,5
10332-11822,22.878729,113.381026,5
10311-32571,23.07449,113.29745,5
42266-14672,23.1134,113.2523,5
10303-59471,23.465823,113.14481799999999,5
10312-11607,23.12806,113.23465,5
42259-60093,23.255879999999998,113.45461999999999,5
42259-60092,23.255879999999998,113.45461999999999,5
42259-60091,23.255879999999998,113.45461999999999,5
9493-52700,23.13055,113.3844,5
42266-19316,23.062661,113.280652,5
42266-19317,23.062661,113.280652,5
42265-48181,23.11945,113.28956799999999,5
42266-19318,23.062661,113.280652,5
42288-19103,23.3018,113.82,5
42288-19102,23.3018,113.82,5
42288-19101,23.3018,113.82,5
42261-16201,23.48326,113.19967,4
10305-19298,23.26905,113.27825,5
10305-19299,23.26905,113.27825,5
10305-19297,23.26905,113.27825,5
9434-18187,22.962231,113.37147399999999,5
42266-14671,23.1134,113.2523,5
9434-18189,22.961643,113.38981399999999,5
9434-18188,22.961128,113.370651,5
10317-50241,23.16815,113.24548,5
10317-50243,23.16815,113.24548,5
10317-50242,23.16815,113.24548,5
42265-56511,23.151397,113.2783,5
9462-37493,23.080674,113.275783,5
9462-37492,23.081058,113.273881,5
9462-37491,23.082693,113.276517,5
9422-26841,23.19173,113.36034,5
42266-47661,23.115403,113.252779,5
10333-34352,23.389387,113.19926000000001,5
9437-30037,23.136570000000003,113.24393,5
9450-37781,23.14487,113.27418999999999,5
9462-33552,23.086866,113.261109,5
9462-33553,23.086866,113.261109,5
9462-33551,23.086866,113.261109,5
42260-7992,23.21034,113.2571,5
42260-7993,23.21034,113.2571,5
10323-28061,23.29181,113.78681,5
42260-7991,23.21034,113.2571,5
42265-46801,23.123113,113.30798200000001,5
9692-54909,22.924747,113.348941,5
9692-54908,22.924297,113.348578,5
42259-20343,0.0,0.0,0
42259-20342,0.0,0.0,0
42259-20341,0.0,0.0,0
42259-17957,23.15326,113.32643,5
42266-36272,0.0,0.0,0
